name,generalization_nodes,generalization_edges,generalization_node_variables,generalization_edge_variables,g1_nodes,g1_edges,g2_nodes,g2_edges,time
2.53.1 vs 3.14.0-all,775,509,33,1013,838,557,891,1716,41
2.53.1 vs 3.3.0,803,537,17,35,838,557,840,575,19
2.53.1 vs 3.8.0,784,516,27,67,838,557,874,591,21
2.53.1 vs 3.9.1-all,780,515,33,1027,838,557,872,1664,38
2.53.1 vs 4.0.0,703,453,47,132,838,557,1577,990,137
2.53.1 vs 4.1.0-all,703,453,61,1090,838,557,1580,3917,655
2.53.1 vs 4.3.0-all,655,329,55,996,838,557,1537,3740,651
2.53.1 vs 4.5.1-all,648,321,56,989,838,557,1529,3753,703
2.6.0-all vs 1.0.11,1249,765,39,1580,1358,2460,1266,813,96
2.6.0-all vs 2.14.0,1341,876,25,1592,1358,2460,1410,940,103
2.6.0-all vs 2.22.0,725,482,40,1013,1358,2460,872,632,213
2.6.0-all vs 2.33.0,669,433,43,973,1358,2460,878,634,247
2.6.0-all vs 2.40.0,652,397,44,976,1358,2460,851,581,285
2.6.0-all vs 2.51.0-all,620,990,64,583,1358,2460,860,1601,293
2.6.0-all vs 2.53.1,610,362,47,954,1358,2460,838,557,241
2.6.0-all vs 3.0.0-all,601,932,66,594,1358,2460,847,1573,250
2.6.0-all vs 3.10.0-all,586,888,63,599,1358,2460,871,1664,271
2.6.0-all vs 3.10.0,586,346,52,949,1358,2460,871,585,266
2.6.0-all vs 3.11.0,586,346,52,950,1358,2460,871,586,293
2.6.0-all vs 3.12.0,584,347,52,936,1358,2460,887,602,282
2.6.0-all vs 3.14.0-all,583,857,64,605,1358,2460,891,1716,273
2.6.0-all vs 3.141.0,577,343,53,919,1358,2460,901,614,279
2.6.0-all vs 3.3.0,594,354,50,953,1358,2460,840,575,268
2.6.0-all vs 3.8.0,589,350,51,952,1358,2460,874,591,272
2.6.0-all vs 3.9.1-all,586,887,64,604,1358,2460,872,1664,280
2.6.0-all vs 4.0.0-all,671,893,92,848,1358,2460,1577,3876,762
2.6.0-all vs 4.0.0-alpha-3,574,340,55,922,1358,2460,1050,655,304
2.6.0-all vs 4.0.0,671,366,73,1100,1358,2460,1577,990,357
2.6.0-all vs 4.1.0-all,671,892,92,848,1358,2460,1580,3917,787
2.6.0-all vs 4.3.0-all,624,759,80,804,1358,2460,1537,3740,813
2.6.0-all vs 4.5.1-all,617,756,80,797,1358,2460,1529,3753,826
2.6.0-all vs 4.5.2-all,617,756,80,794,1358,2460,1529,3741,804
2.6.0-all vs 4.6.0,617,310,70,1006,1358,2460,1530,920,351
2.6.0-all vs 4.7.2-all,605,747,78,773,1358,2460,1521,3718,806
2.6.0 vs 1.0.11,1249,765,30,122,1358,911,1266,813,58
2.6.0 vs 2.14.0,1341,876,21,66,1358,911,1410,940,60
2.6.0 vs 2.22.0-all,725,482,39,1063,1358,911,872,1630,109
2.6.0 vs 2.22.0,725,482,36,198,1358,911,872,632,100
2.6.0 vs 2.33.0,669,433,40,208,1358,911,878,634,132
2.6.0 vs 2.40.0,652,397,39,212,1358,911,851,581,142
2.6.0 vs 2.51.0-all,620,381,63,1059,1358,911,860,1601,165
2.6.0 vs 2.53.1,610,362,45,230,1358,911,838,557,142
2.6.0 vs 2.6.0-all,1358,911,0,1529,1358,911,1358,2460,89
2.6.0 vs 3.0.0-all,601,356,66,1033,1358,911,847,1573,177
2.6.0 vs 3.0.0,601,356,46,234,1358,911,847,570,163
2.6.0 vs 3.10.0-all,586,346,60,982,1358,911,871,1664,174
2.6.0 vs 3.10.0,586,346,49,247,1358,911,871,585,169
2.6.0 vs 3.11.0,586,346,49,248,1358,911,871,586,163
2.6.0 vs 3.12.0,584,347,50,250,1358,911,887,602,173
2.6.0 vs 3.14.0-all,583,345,61,957,1358,911,891,1716,195
2.6.0 vs 3.141.0,577,343,51,252,1358,911,901,614,168
2.6.0 vs 3.150.0-all,707,383,79,1182,1358,911,1419,2943,342
2.6.0 vs 3.3.0,594,354,44,236,1358,911,840,575,153
2.6.0 vs 3.8.0,589,350,49,247,1358,911,874,591,160
2.6.0 vs 3.9.0,586,348,49,248,1358,911,872,591,179
2.6.0 vs 3.9.1-all,586,349,60,977,1358,911,872,1664,175
2.6.0 vs 3.9.1,586,349,49,247,1358,911,872,592,168
2.6.0 vs 4.0.0-all,671,366,86,1179,1358,911,1577,3876,697
2.6.0 vs 4.0.0-alpha-3,574,340,51,254,1358,911,1050,655,166
2.6.0 vs 4.0.0,671,366,67,371,1358,911,1577,990,281
2.6.0 vs 4.1.0-all,671,365,86,1179,1358,911,1580,3917,729
2.6.0 vs 4.2.0,663,365,64,358,1358,911,1574,987,306
2.6.0 vs 4.3.0-all,624,312,78,1037,1358,911,1537,3740,725
2.6.0 vs 4.4.0,624,310,69,355,1358,911,1537,929,275
2.6.0 vs 4.5.1-all,617,309,78,1030,1358,911,1529,3753,744
2.6.0 vs 4.5.2-all,617,309,77,1026,1358,911,1529,3741,744
2.6.0 vs 4.5.2,617,309,67,339,1358,911,1529,916,270
2.6.0 vs 4.6.0-all,617,310,78,1027,1358,911,1530,3756,806
2.6.0 vs 4.6.0,617,310,67,337,1358,911,1530,920,264
2.6.0 vs 4.7.2-all,605,304,75,1001,1358,911,1521,3718,779
2.6.0 vs 4.8.1,605,305,65,322,1358,911,1521,897,267
3.0.0-all vs 1.0.11,548,304,62,937,847,1573,1266,813,139
3.0.0-all vs 2.14.0,625,365,68,1093,847,1573,1410,940,135
3.0.0-all vs 2.22.0,675,433,88,1108,847,1573,872,632,52
3.0.0-all vs 2.33.0,744,487,68,1106,847,1573,878,634,42
3.0.0-all vs 2.40.0,767,506,49,1061,847,1573,851,581,38
3.0.0-all vs 2.51.0-all,822,1464,20,175,847,1573,860,1601,26
3.0.0-all vs 2.53.1,824,546,18,1015,847,1573,838,557,33
3.0.0-all vs 3.10.0-all,802,1407,30,291,847,1573,871,1664,32
3.0.0-all vs 3.10.0,802,533,28,1041,847,1573,871,585,37
3.0.0-all vs 3.11.0,801,534,29,1039,847,1573,871,586,36
3.0.0-all vs 3.12.0,799,533,30,1039,847,1573,887,602,36
3.0.0-all vs 3.14.0-all,797,1365,33,313,847,1573,891,1716,32
3.0.0-all vs 3.141.0,783,526,35,1026,847,1573,901,614,34
3.0.0-all vs 3.3.0,826,561,12,1008,847,1573,840,575,31
3.0.0-all vs 3.8.0,807,540,28,1041,847,1573,874,591,35
3.0.0-all vs 3.9.1-all,803,1406,30,294,847,1573,872,1664,33
3.0.0-all vs 4.0.0-all,723,1213,64,563,847,1573,1577,3876,595
3.0.0-all vs 4.0.0-alpha-3,770,512,42,1043,847,1573,1050,655,51
3.0.0-all vs 4.0.0,723,474,55,1068,847,1573,1577,990,159
3.0.0-all vs 4.1.0-all,723,1214,63,565,847,1573,1580,3917,624
3.0.0-all vs 4.3.0-all,674,1003,61,657,847,1573,1537,3740,592
3.0.0-all vs 4.5.1-all,667,987,60,660,847,1573,1529,3753,691
3.0.0-all vs 4.5.2-all,667,987,61,670,847,1573,1529,3741,563
3.0.0-all vs 4.6.0,667,339,61,1134,847,1573,1530,920,149
3.0.0-all vs 4.7.2-all,657,967,60,647,847,1573,1521,3718,593
3.0.0 vs 1.0.11,548,304,50,207,847,570,1266,813,119
3.0.0 vs 2.14.0,625,365,50,248,847,570,1410,940,130
3.0.0 vs 2.22.0-all,675,433,54,997,847,570,872,1630,54
3.0.0 vs 2.22.0,675,433,52,155,847,570,872,632,39
3.0.0 vs 2.33.0,744,487,45,136,847,570,878,634,27
3.0.0 vs 2.40.0,767,506,32,85,847,570,851,581,24
3.0.0 vs 2.51.0-all,822,546,14,1015,847,570,860,1601,35
3.0.0 vs 2.53.1,824,546,14,23,847,570,838,557,20
3.0.0 vs 2.6.0-all,601,356,50,952,847,570,1358,2460,271
3.0.0 vs 3.0.0-all,847,570,0,1001,847,570,847,1573,29
3.0.0 vs 3.10.0-all,802,533,20,1049,847,570,871,1664,37
3.0.0 vs 3.10.0,802,533,19,56,847,570,871,585,20
3.0.0 vs 3.11.0,801,534,20,54,847,570,871,586,19
3.0.0 vs 3.12.0,799,533,20,60,847,570,887,602,24
3.0.0 vs 3.14.0-all,797,532,22,1030,847,570,891,1716,39
3.0.0 vs 3.141.0,783,526,23,68,847,570,901,614,23
3.0.0 vs 3.150.0-all,770,510,47,1123,847,570,1419,2943,265
3.0.0 vs 3.3.0,826,561,6,14,847,570,840,575,18
3.0.0 vs 3.8.0,807,540,19,51,847,570,874,591,20
3.0.0 vs 3.9.0,803,539,19,50,847,570,872,591,20
3.0.0 vs 3.9.1-all,803,537,20,1042,847,570,872,1664,36
3.0.0 vs 3.9.1,803,537,19,55,847,570,872,592,20
3.0.0 vs 4.0.0-all,723,474,56,1122,847,570,1577,3876,582
3.0.0 vs 4.0.0-alpha-3,770,512,28,88,847,570,1050,655,35
3.0.0 vs 4.0.0,723,474,42,122,847,570,1577,990,145
3.0.0 vs 4.1.0-all,723,474,55,1126,847,570,1580,3917,621
3.0.0 vs 4.2.0,718,469,44,118,847,570,1574,987,143
3.0.0 vs 4.3.0-all,674,347,51,1033,847,570,1537,3740,624
3.0.0 vs 4.4.0,674,344,46,245,847,570,1537,929,144
3.0.0 vs 4.5.1-all,667,339,52,1026,847,570,1529,3753,674
3.0.0 vs 4.5.2-all,667,339,53,1036,847,570,1529,3741,577
3.0.0 vs 4.5.2,667,339,47,242,847,570,1529,916,129
3.0.0 vs 4.6.0-all,667,339,54,1038,847,570,1530,3756,632
3.0.0 vs 4.6.0,667,339,47,243,847,570,1530,920,129
3.0.0 vs 4.7.2-all,657,334,53,999,847,570,1521,3718,671
3.0.0 vs 4.8.1,657,336,46,230,847,570,1521,897,145
3.1.0-all vs 1.0.11,541,303,59,919,828,1545,1266,813,141
3.1.0-all vs 2.0.0,548,317,58,921,828,1545,1294,822,162
3.1.0-all vs 2.14.0,618,365,64,1067,828,1545,1410,940,149
3.1.0-all vs 2.22.0-all,666,1098,84,585,828,1545,872,1630,57
3.1.0-all vs 2.22.0,666,430,84,1089,828,1545,872,632,51
3.1.0-all vs 2.33.0,730,484,64,1081,828,1545,878,634,41
3.1.0-all vs 2.40.0,752,503,47,1037,828,1545,851,581,36
3.1.0-all vs 2.48.0-all,798,1417,31,224,828,1545,858,1597,31
3.1.0-all vs 2.51.0-all,802,1427,28,209,828,1545,860,1601,28
3.1.0-all vs 2.53.1,804,538,21,999,828,1545,838,557,32
3.1.0-all vs 2.6.0-all,594,924,65,603,828,1545,1358,2460,278
3.1.0-all vs 2.6.0,594,355,62,1029,828,1545,1358,911,170
3.1.0-all vs 3.0.0-all,827,1532,11,46,828,1545,847,1573,25
3.1.0-all vs 3.0.0,827,560,6,992,828,1545,847,570,31
3.1.0-all vs 3.1.0,828,562,0,981,828,1545,828,562,30
3.1.0-all vs 3.10.0-all,803,1417,22,255,828,1545,871,1664,32
3.1.0-all vs 3.10.0,803,535,19,1019,828,1545,871,585,33
3.1.0-all vs 3.11.0,802,533,20,1023,828,1545,871,586,31
3.1.0-all vs 3.12.0,800,534,21,1019,828,1545,887,602,35
3.1.0-all vs 3.14.0-all,798,1373,25,281,828,1545,891,1716,36
3.1.0-all vs 3.141.0,784,526,28,1009,828,1545,901,614,37
3.1.0-all vs 3.150.0-all,770,1299,49,456,828,1545,1419,2943,274
3.1.0-all vs 3.3.0,827,561,4,989,828,1545,840,575,31
3.1.0-all vs 3.8.0,808,539,19,1025,828,1545,874,591,34
3.1.0-all vs 3.9.0,804,539,19,1017,828,1545,872,591,32
3.1.0-all vs 3.9.1-all,804,1416,22,258,828,1545,872,1664,27
3.1.0-all vs 3.9.1,804,539,19,1018,828,1545,872,592,33
3.1.0-all vs 4.0.0-all,722,1214,57,543,828,1545,1577,3876,579
3.1.0-all vs 4.0.0-alpha-3-all,770,1305,47,411,828,1545,1050,1992,63
3.1.0-all vs 4.0.0-alpha-3,770,511,35,1028,828,1545,1050,655,51
3.1.0-all vs 4.0.0,722,473,48,1053,828,1545,1577,990,147
3.1.0-all vs 4.1.0-all,722,1215,56,545,828,1545,1580,3917,605
3.1.0-all vs 4.2.0,717,468,51,1050,828,1545,1574,987,162
3.1.0-all vs 4.3.0-all,673,1004,55,641,828,1545,1537,3740,640
3.1.0-all vs 4.3.0,673,346,55,1121,828,1545,1537,925,146
3.1.0-all vs 4.4.0,673,343,56,1129,828,1545,1537,929,146
3.1.0-all vs 4.5.0-all,666,988,55,650,828,1545,1528,3747,606
3.1.0-all vs 4.5.1-all,666,988,54,644,828,1545,1529,3753,642
3.1.0-all vs 4.5.2-all,666,988,55,654,828,1545,1529,3741,571
3.1.0-all vs 4.5.2,666,338,54,1121,828,1545,1529,916,148
3.1.0-all vs 4.6.0-all,666,989,56,654,828,1545,1530,3756,629
3.1.0-all vs 4.6.0,666,338,54,1122,828,1545,1530,920,147
3.1.0-all vs 4.7.2-all,656,967,53,631,828,1545,1521,3718,584
3.1.0-all vs 4.8.1,656,335,54,1098,828,1545,1521,897,144
3.1.0-all vs 4.9.1,652,330,53,1099,828,1545,1510,896,146
3.1.0 vs 1.0.11,541,303,49,205,828,562,1266,813,122
3.1.0 vs 2.0.0,548,317,47,194,828,562,1294,822,154
3.1.0 vs 2.14.0,618,365,48,242,828,562,1410,940,130
3.1.0 vs 2.22.0-all,666,430,55,992,828,562,872,1630,50
3.1.0 vs 2.22.0,666,430,49,151,828,562,872,632,37
3.1.0 vs 2.33.0,730,484,43,133,828,562,878,634,27
3.1.0 vs 2.40.0,752,503,30,82,828,562,851,581,22
3.1.0 vs 2.48.0-all,798,533,22,1017,828,562,858,1597,35
3.1.0 vs 2.51.0-all,802,536,22,1017,828,562,860,1601,34
3.1.0 vs 2.53.1,804,538,16,28,828,562,838,557,18
3.1.0 vs 2.6.0-all,594,355,50,947,828,562,1358,2460,262
3.1.0 vs 2.6.0,594,355,45,231,828,562,1358,911,160
3.1.0 vs 3.0.0-all,827,560,10,1005,828,562,847,1573,31
3.1.0 vs 3.0.0,827,560,5,11,828,562,847,570,17
3.1.0 vs 3.10.0-all,803,535,18,1043,828,562,871,1664,34
3.1.0 vs 3.10.0,803,535,15,46,828,562,871,585,19
3.1.0 vs 3.11.0,802,533,16,50,828,562,871,586,19
3.1.0 vs 3.12.0,800,534,16,52,828,562,887,602,21
3.1.0 vs 3.14.0-all,798,532,21,1029,828,562,891,1716,37
3.1.0 vs 3.141.0,784,526,20,63,828,562,901,614,22
3.1.0 vs 3.150.0-all,770,509,46,1122,828,562,1419,2943,264
3.1.0 vs 3.3.0,827,561,3,8,828,562,840,575,17
3.1.0 vs 3.8.0,808,539,15,47,828,562,874,591,20
3.1.0 vs 3.9.0,804,539,15,44,828,562,872,591,20
3.1.0 vs 3.9.1-all,804,539,18,1036,828,562,872,1664,34
3.1.0 vs 3.9.1,804,539,15,45,828,562,872,592,19
3.1.0 vs 4.0.0-all,722,473,53,1118,828,562,1577,3876,614
3.1.0 vs 4.0.0-alpha-3,770,511,26,86,828,562,1050,655,35
3.1.0 vs 4.0.0,722,473,40,121,828,562,1577,990,126
3.1.0 vs 4.1.0-all,722,473,52,1122,828,562,1580,3917,606
3.1.0 vs 4.2.0,717,468,42,117,828,562,1574,987,135
3.1.0 vs 4.3.0-all,673,346,50,1032,828,562,1537,3740,596
3.1.0 vs 4.3.0,673,346,44,238,828,562,1537,925,126
3.1.0 vs 4.4.0,673,343,45,246,828,562,1537,929,141
3.1.0 vs 4.5.0-all,666,338,51,1030,828,562,1528,3747,629
3.1.0 vs 4.5.1-all,666,338,50,1024,828,562,1529,3753,661
3.1.0 vs 4.5.2-all,666,338,51,1034,828,562,1529,3741,575
3.1.0 vs 4.5.2,666,338,45,241,828,562,1529,916,130
3.1.0 vs 4.6.0-all,666,338,52,1036,828,562,1530,3756,714
3.1.0 vs 4.6.0,666,338,45,242,828,562,1530,920,131
3.1.0 vs 4.7.2-all,656,333,51,997,828,562,1521,3718,596
3.1.0 vs 4.8.1,656,335,44,229,828,562,1521,897,131
3.1.0 vs 4.9.1,652,330,46,238,828,562,1510,896,136
3.10.0-all vs 1.0.11,534,295,56,884,871,1664,1266,813,146
3.10.0-all vs 2.14.0,605,355,61,1010,871,1664,1410,940,150
3.10.0-all vs 2.22.0,649,418,74,1020,871,1664,872,632,55
3.10.0-all vs 3.10.0,871,585,0,1077,871,1664,871,585,34
3.10.0-all vs 3.12.0,868,584,3,1078,871,1664,887,602,34
3.10.0-all vs 3.14.0-all,864,1603,10,93,871,1664,891,1716,29
3.10.0-all vs 3.3.0,816,547,17,1057,871,1664,840,575,36
3.10.0-all vs 3.8.0,867,580,3,1090,871,1664,874,591,36
3.10.0-all vs 3.9.1-all,871,1654,1,20,871,1664,872,1664,31
3.10.0-all vs 4.0.0,776,507,44,1146,871,1664,1577,990,145
3.10.0-all vs 4.1.0-all,776,1395,73,551,871,1664,1580,3917,462
3.10.0-all vs 4.3.0-all,725,1166,71,691,871,1664,1537,3740,453
3.10.0-all vs 4.5.1-all,717,1148,71,693,871,1664,1529,3753,526
3.10.0 vs 2.22.0,649,418,57,169,871,585,872,632,45
3.10.0 vs 3.14.0-all,864,581,10,1089,871,585,891,1716,35
3.10.0 vs 4.1.0-all,776,507,69,1306,871,585,1580,3917,477
3.10.0 vs 4.5.1-all,717,364,65,1289,871,585,1529,3753,530
3.11.0-all vs 1.0.11-all,534,758,57,572,871,1667,1266,2205,245
3.11.0-all vs 1.0.11,534,295,55,882,871,1667,1266,813,141
3.11.0-all vs 2.0.0-all,541,797,61,555,871,1667,1294,2311,299
3.11.0-all vs 2.0.0,541,308,56,891,871,1667,1294,822,172
3.11.0-all vs 2.10.0-all,596,897,57,608,871,1667,1382,2504,252
3.11.0-all vs 2.10.0,596,349,58,990,871,1667,1382,919,163
3.11.0-all vs 2.14.0,605,354,61,1011,871,1667,1410,940,148
3.11.0-all vs 2.22.0-all,649,1040,76,599,871,1667,872,1630,58
3.11.0-all vs 2.22.0,649,417,75,1022,871,1667,872,632,55
3.11.0-all vs 2.33.0,706,460,64,1063,871,1667,878,634,49
3.11.0-all vs 2.40.0,728,476,52,1050,871,1667,851,581,43
3.11.0-all vs 2.45.0,756,494,52,1078,871,1667,849,583,39
3.11.0-all vs 2.48.0-all,773,1312,44,402,871,1667,858,1597,32
3.11.0-all vs 2.48.0,773,508,42,1061,871,1667,858,582,38
3.11.0-all vs 2.51.0-all,777,1321,41,389,871,1667,860,1601,38
3.11.0-all vs 2.52.0-all,778,1323,41,390,871,1667,861,1604,39
3.11.0-all vs 2.52.0,778,512,38,1054,871,1667,861,582,38
3.11.0-all vs 2.53.1-all,779,1324,41,357,871,1667,838,1526,34
3.11.0-all vs 2.53.1,779,511,32,1035,871,1667,838,557,36
3.11.0-all vs 2.6.0-all,586,888,63,599,871,1667,1358,2460,281
3.11.0-all vs 2.6.0,586,346,60,981,871,1667,1358,911,186
3.11.0-all vs 3.0.0-all,801,1406,31,293,871,1667,847,1573,33
3.11.0-all vs 3.0.0,801,534,21,1049,871,1667,847,570,35
3.11.0-all vs 3.1.0-all,802,1411,23,267,871,1667,828,1545,31
3.11.0-all vs 3.1.0,802,533,19,1049,871,1667,828,562,36
3.11.0-all vs 3.10.0-all,870,1657,1,14,871,1667,871,1664,26
3.11.0-all vs 3.10.0,870,583,1,1083,871,1667,871,585,35
3.11.0-all vs 3.11.0,871,586,0,1079,871,1667,871,586,33
3.11.0-all vs 3.12.0,869,585,2,1080,871,1667,887,602,34
3.11.0-all vs 3.14.0-all,865,1610,9,85,871,1667,891,1716,28
3.11.0-all vs 3.14.0,865,583,4,1072,871,1667,891,604,36
3.11.0-all vs 3.141.0-all,849,1578,21,151,871,1667,901,1764,33
3.11.0-all vs 3.141.0,849,576,15,1076,871,1667,901,614,34
3.11.0-all vs 3.150.0-all,833,1518,55,375,871,1667,1419,2943,166
3.11.0-all vs 3.150.0,833,551,32,1126,871,1667,1419,844,86
3.11.0-all vs 3.2.0,812,546,17,1054,871,1667,838,575,35
3.11.0-all vs 3.3.0-all,815,1444,20,256,871,1667,840,1576,31
3.11.0-all vs 3.3.0,815,547,19,1060,871,1667,840,575,33
3.11.0-all vs 3.4.0-all,835,1491,16,249,871,1667,858,1618,32
3.11.0-all vs 3.5.1,843,561,14,1092,871,1667,863,584,33
3.11.0-all vs 3.7.0-all,866,1638,7,50,871,1667,879,1671,26
3.11.0-all vs 3.7.0,866,581,6,1094,871,1667,879,597,33
3.11.0-all vs 3.8.0-all,866,1638,5,42,871,1667,874,1660,26
3.11.0-all vs 3.8.0,866,581,4,1090,871,1667,874,591,35
3.11.0-all vs 3.9.0,870,584,2,1087,871,1667,872,591,33
3.11.0-all vs 3.9.1-all,870,1647,2,34,871,1667,872,1664,28
3.11.0-all vs 3.9.1,870,582,2,1092,871,1667,872,592,33
3.11.0-all vs 4.0.0-all,777,1401,73,538,871,1667,1577,3876,471
3.11.0-all vs 4.0.0-alpha-3-all,832,1524,47,288,871,1667,1050,1992,50
3.11.0-all vs 4.0.0-alpha-3,832,553,27,1117,871,1667,1050,655,48
3.11.0-all vs 4.0.0,777,509,42,1146,871,1667,1577,990,130
3.11.0-all vs 4.1.0-all,777,1402,72,544,871,1667,1580,3917,450
3.11.0-all vs 4.1.0,777,509,42,1146,871,1667,1580,991,134
3.11.0-all vs 4.10,433,138,46,798,871,1667,1136,592,172
3.11.0-all vs 4.2.0-all,771,1386,77,562,871,1667,1574,3899,368
3.11.0-all vs 4.2.0,771,503,48,1148,871,1667,1574,987,137
3.11.0-all vs 4.3.0-all,726,1171,72,692,871,1667,1537,3740,428
3.11.0-all vs 4.3.0,726,374,52,1170,871,1667,1537,925,137
3.11.0-all vs 4.4.0,726,371,52,1238,871,1667,1537,929,142
3.11.0-all vs 4.5.0-all,718,1152,73,703,871,1667,1528,3747,433
3.11.0-all vs 4.5.0,718,365,52,1231,871,1667,1528,919,138
3.11.0-all vs 4.5.1-all,718,1152,72,696,871,1667,1529,3753,503
3.11.0-all vs 4.5.1,718,365,52,1231,871,1667,1529,919,135
3.11.0-all vs 4.5.2-all,718,1153,73,705,871,1667,1529,3741,414
3.11.0-all vs 4.5.2,718,365,52,1230,871,1667,1529,916,132
3.11.0-all vs 4.5.3-all,718,1155,72,691,871,1667,1529,3739,465
3.11.0-all vs 4.6.0-all,718,1153,73,705,871,1667,1530,3756,477
3.11.0-all vs 4.6.0,718,365,52,1231,871,1667,1530,920,137
3.11.0-all vs 4.7.1-all,704,1137,68,661,871,1667,1521,3742,484
3.11.0-all vs 4.7.1,704,355,51,1211,871,1667,1521,909,144
3.11.0-all vs 4.7.2-all,703,1119,69,675,871,1667,1521,3718,429
3.11.0-all vs 4.7.2,703,355,51,1205,871,1667,1521,906,134
3.11.0-all vs 4.8.1-all,703,1122,70,679,871,1667,1521,3740,445
3.11.0-all vs 4.8.1,703,357,52,1144,871,1667,1521,897,142
3.11.0-all vs 4.9.0,697,352,53,1204,871,1667,1516,896,138
3.11.0-all vs 4.9.1-all,692,1088,69,692,871,1667,1510,3705,468
3.11.0-all vs 4.9.1,692,348,53,1200,871,1667,1510,896,151
3.11.0 vs 1.0.11,534,295,52,217,871,586,1266,813,126
3.11.0 vs 2.14.0,605,354,54,262,871,586,1410,940,142
3.11.0 vs 2.22.0,649,417,58,172,871,586,872,632,41
3.11.0 vs 2.33.0,706,460,54,163,871,586,878,634,33
3.11.0 vs 2.40.0,728,476,43,122,871,586,851,581,30
3.11.0 vs 2.51.0-all,777,511,38,1045,871,586,860,1601,40
3.11.0 vs 2.53.1,779,511,27,69,871,586,838,557,22
3.11.0 vs 3.10.0-all,870,583,1,1081,871,586,871,1664,35
3.11.0 vs 3.10.0,870,583,1,4,871,586,871,585,18
3.11.0 vs 3.12.0,869,585,1,6,871,586,887,602,20
3.11.0 vs 3.14.0-all,865,583,9,1087,871,586,891,1716,36
3.11.0 vs 3.141.0,849,576,10,20,871,586,901,614,21
3.11.0 vs 3.3.0,815,547,14,42,871,586,840,575,19
3.11.0 vs 3.8.0,866,581,4,11,871,586,874,591,20
3.11.0 vs 3.9.1-all,870,582,2,1083,871,586,872,1664,33
3.11.0 vs 4.0.0,777,509,35,103,871,586,1577,990,122
3.11.0 vs 4.1.0-all,777,509,68,1304,871,586,1580,3917,468
3.11.0 vs 4.3.0-all,726,374,64,1303,871,586,1537,3740,427
3.11.0 vs 4.5.1-all,718,365,65,1292,871,586,1529,3753,530
3.11.0 vs 4.6.0,718,365,44,241,871,586,1530,920,117
3.12.0-all vs 1.0.11-all,532,747,57,563,887,1720,1266,2205,260
3.12.0-all vs 1.0.11,532,296,55,865,887,1720,1266,813,159
3.12.0-all vs 2.0.0-all,539,786,62,548,887,1720,1294,2311,309
3.12.0-all vs 2.0.0,539,309,57,879,887,1720,1294,822,185
3.12.0-all vs 2.10.0-all,594,886,58,605,887,1720,1382,2504,262
3.12.0-all vs 2.10.0,594,350,59,979,887,1720,1382,919,166
3.12.0-all vs 2.14.0-all,603,902,57,625,887,1720,1410,2579,317
3.12.0-all vs 2.14.0,603,355,62,1000,887,1720,1410,940,151
3.12.0-all vs 2.22.0-all,647,1029,75,594,887,1720,872,1630,63
3.12.0-all vs 2.22.0,647,418,76,1012,887,1720,872,632,61
3.12.0-all vs 2.33.0-all,704,1145,66,554,887,1720,878,1650,53
3.12.0-all vs 2.33.0,704,461,65,1054,887,1720,878,634,51
3.12.0-all vs 2.40.0-all,726,1207,55,458,887,1720,851,1568,46
3.12.0-all vs 2.40.0,726,477,53,1042,887,1720,851,581,47
3.12.0-all vs 2.45.0-all,754,1263,53,449,887,1720,849,1590,40
3.12.0-all vs 2.45.0,754,493,53,1075,887,1720,849,583,42
3.12.0-all vs 2.48.0-all,771,1298,44,413,887,1720,858,1597,41
3.12.0-all vs 2.48.0,771,507,43,1058,887,1720,858,582,41
3.12.0-all vs 2.51.0-all,775,1307,41,400,887,1720,860,1601,36
3.12.0-all vs 2.51.0,775,510,40,1053,887,1720,860,582,42
3.12.0-all vs 2.52.0-all,776,1309,41,401,887,1720,861,1604,40
3.12.0-all vs 2.52.0,776,511,39,1051,887,1720,861,582,43
3.12.0-all vs 2.53.1-all,777,1312,41,364,887,1720,838,1526,35
3.12.0-all vs 2.53.1,777,512,33,1028,887,1720,838,557,44
3.12.0-all vs 2.6.0-all,584,877,64,593,887,1720,1358,2460,295
3.12.0-all vs 2.6.0,584,347,61,970,887,1720,1358,911,199
3.12.0-all vs 3.0.0-all,799,1390,32,314,887,1720,847,1573,33
3.12.0-all vs 3.0.0,799,533,22,1047,887,1720,847,570,44
3.12.0-all vs 3.1.0-all,800,1397,24,284,887,1720,828,1545,32
3.12.0-all vs 3.1.0,800,534,20,1043,887,1720,828,562,40
3.12.0-all vs 3.10.0-all,868,1641,5,51,887,1720,871,1664,30
3.12.0-all vs 3.10.0,868,584,5,1092,887,1720,871,585,38
3.12.0-all vs 3.11.0-all,869,1648,4,43,887,1720,871,1667,27
3.12.0-all vs 3.11.0,869,585,4,1092,887,1720,871,586,37
3.12.0-all vs 3.12.0,887,602,0,1111,887,1720,887,602,35
3.12.0-all vs 3.13.0,885,601,3,1112,887,1720,891,604,35
3.12.0-all vs 3.14.0-all,883,1678,9,74,887,1720,891,1716,29
3.12.0-all vs 3.14.0,883,598,4,1116,887,1720,891,604,34
3.12.0-all vs 3.141.0-all,867,1647,22,140,887,1720,901,1764,31
3.12.0-all vs 3.141.0,867,592,16,1119,887,1720,901,614,39
3.12.0-all vs 3.150.0-all,848,1571,56,380,887,1720,1419,2943,184
3.12.0-all vs 3.150.0,848,563,35,1173,887,1720,1419,844,85
3.12.0-all vs 3.2.0-all,810,1419,22,280,887,1720,838,1567,31
