name,time
6268,809
6269,732
626,739
6270,676
6272,688
6273,661
6274,680
6275,697
6276,653
6277,668
6278,674
6279,698
627,659
6280,732
6281,688
6282,695
6283,690
6284,691
6285,686
6286,681
6287,756
6288,711
6289,662
628,677
6290,744
6291,820
6292,793
6294,683
6295,745
6296,719
6297,732
6298,734
6299,693
629,703
62,682
6300,729
6301,723
6302,668
6303,696
6304,671
6305,758
6306,673
6307,695
6308,679
6309,648
630,747
6310,660
6311,710
6312,682
6313,662
6314,695
6315,672
6316,758
6317,798
6318,789
6319,762
631,706
6320,684
6321,765
6322,677
6323,690
6324,695
6325,656
6326,708
6327,706
6328,731
6329,695
632,737
6330,676
6331,677
6332,685
6333,698
6334,717
6335,761
6336,815
6337,724
6338,708
6339,687
633,813
6340,716
6341,767
6342,701
6343,766
6344,676
6345,650
6347,759
6348,717
6349,648
634,715
6351,660
6352,654
6353,690
6354,680
6355,653
6356,711
6357,654
6359,679
635,704
6360,693
6361,680
6362,721
6364,658
6365,638
6366,672
6367,670
6368,704
6369,742
636,639
6370,734
6371,826
6372,747
6373,744
6374,685
6375,674
6376,701
6377,663
6378,672
6379,706
637,702
6380,683
6381,715
6382,718
6383,707
6384,695
6385,688
6386,677
6387,695
6388,687
6389,665
638,710
6390,702
6391,743
6392,686
6393,681
6394,674
6395,697
6396,662
6397,762
6398,841
6399,766
639,737
63,717
6400,713
6401,675
6402,781
6403,707
6404,740
6405,681
6406,747
6407,670
6408,679
6409,692
640,651
6410,646
6411,694
6412,743
6413,730
6414,673
6415,671
6416,695
6417,661
6418,690
6419,679
641,692
6420,644
6421,803
6422,819
6424,700
6425,741
6426,691
6427,726
6428,706
6429,710
642,700
6430,731
6431,685
6432,693
6433,686
6434,694
6435,708
6436,691
6437,683
6438,669
6439,695
643,674
6440,691
6441,720
6442,718
6443,682
6444,647
6445,683
6446,678
6447,707
6448,702
6449,776
644,743
6450,730
6451,704
6452,688
6453,777
6454,742
6455,676
6456,761
6457,709
6458,692
6459,686
645,662
6460,717
6461,679
6462,707
6463,653
6464,658
6465,665
6466,669
6467,668
6468,688
6469,691
646,704
6470,792
6471,680
6472,673
6473,726
6474,700
6475,724
6476,826
6477,701
6478,675
6479,666
647,695
6480,747
6481,710
6482,693
6483,676
6484,727
6485,735
6486,654
6487,752
6488,702
6489,652
648,659
6490,665
6491,661
6492,671
6493,680
6494,678
6495,662
6496,666
6497,672
6498,671
6499,654
649,719
64,750
6500,727
6501,754
6502,747
6503,885
6504,713
6505,651
6506,677
6507,722
6508,759
6509,690
650,754
6511,675
6512,658
6513,681
6514,717
6515,711
6516,653
6517,744
6518,658
6519,722
651,717
6520,702
6521,688
6522,721
6523,655
6524,657
6525,658
6526,712
6527,832
6528,780
6529,729
652,683
6530,780
6531,672
6533,648
6535,771
6536,693
6538,719
6539,716
653,678
6540,662
6541,702
6542,725
6543,735
6544,712
6545,718
6546,644
6547,681
6548,649
6549,657
654,635
6550,647
6551,688
6552,659
6553,672
6554,677
6555,862
6556,697
6557,710
6558,688
6559,682
655,700
6560,690
6561,696
6562,696
6563,704
6564,661
6565,719
6566,693
6567,670
6568,683
6569,728
656,704
6570,763
6571,703
6572,670
6573,684
6574,688
6575,739
6576,702
6577,669
6578,662
6579,705
657,698
6580,766
6581,793
6582,728
6583,718
6584,712
6585,710
6586,744
6587,757
6588,677
6589,730
658,755
6590,678
6591,677
6592,644
6593,740
6594,688
6595,679
6597,699
6598,661
6599,644
659,647
65,691
6600,668
6602,710
6603,706
6604,661
6605,686
6606,710
6607,731
6608,775
6609,782
660,811
6610,738
6611,752
6612,739
6613,746
6614,680
6615,677
6616,658
6617,665
6618,730
6619,746
6620,722
6621,725
6622,763
6623,692
6624,679
6625,682
6626,727
6627,705
6628,674
6629,750
662,702
6630,672
6631,683
6632,671
6633,660
6634,700
6635,701
6636,779
6637,799
6638,716
6639,690
663,765
6640,686
6641,673
6642,691
6643,634
6644,710
6645,668
6646,706
6647,622
6648,660
6649,719
664,707
6650,770
6651,678
6652,676
6653,741
6654,682
6655,680
6656,685
6657,675
6658,716
6659,698
665,656
6660,711
6661,740
6662,860
6663,763
6664,710
6665,736
6666,699
6667,682
6668,700
6669,663
666,663
6670,716
6671,712
6672,718
6673,701
6674,733
6675,694
6676,709
6677,661
6678,656
6679,657
667,690
6680,740
6681,660
6683,719
6684,647
6685,661
6686,673
6687,681
6688,671
668,776
6690,812
6691,855
6692,682
6693,671
6694,690
6695,723
6696,712
6697,664
6698,691
6699,796
669,657
66,731
6700,685
6701,782
6702,710
6703,680
6704,676
6705,683
6706,659
6707,702
6708,718
6709,702
670,634
6710,658
6711,689
6712,669
6713,643
6714,690
6715,809
6716,852
6717,705
6719,778
671,736
6721,704
6722,778
6723,702
6724,699
6725,677
6726,703
6727,742
6728,687
6729,694
672,675
6730,717
6731,719
6732,680
6733,725
6734,719
6735,691
6736,680
6737,691
6738,640
6739,675
673,745
6741,672
6742,690
6743,711
6744,854
6745,862
6746,814
6747,700
6748,730
6749,710
674,695
6750,739
6751,695
6752,717
6753,680
6754,696
6755,702
6757,706
6758,657
6759,710
675,691
6760,688
6761,690
6762,677
6763,669
6764,735
6765,731
6766,692
6767,691
6768,725
6769,737
676,704
6770,802
6773,810
6774,691
6775,717
6776,701
6777,749
6778,689
6779,700
677,705
6780,681
6781,662
6782,675
6783,677
6784,653
6785,725
6786,665
6787,674
6788,718
6789,692
678,692
6790,691
6791,708
6792,703
6793,690
6794,665
6795,711
6796,696
6797,702
6798,720
6799,828
679,885
67,812
6800,729
6801,735
6802,673
6803,721
6804,720
6805,680
6806,730
6807,711
6808,709
6809,681
680,651
6810,687
6811,692
6812,690
6813,718
6814,679
6815,697
6816,743
6817,754
6818,681
6819,681
681,650
6820,658
6821,696
6822,693
6823,634
6824,759
6825,802
6826,803
6827,727
6828,721
6829,693
682,795
6830,696
6831,650
6832,699
6833,737
6834,677
6835,779
6836,685
6837,708
6838,704
6839,680
683,689
6840,647
6841,767
6842,714
6843,635
6844,656
6845,700
6846,660
6847,726
6848,785
6849,714
684,762
6850,793
6851,755
6852,644
6853,707
6854,675
6855,712
6856,665
6857,650
6858,706
6859,661
685,657
6860,688
6861,688
6862,645
6863,716
6864,732
6865,644
6866,662
6867,645
6868,740
6869,651
686,711
6871,649
6872,659
6873,684
6874,681
6875,646
6876,707
6877,714
6878,785
6879,801
687,783
6880,726
6881,755
6882,720
6884,673
6885,663
6886,651
6887,716
6888,673
6889,667
688,721
6890,709
6891,724
6892,670
6893,677
6894,698
6895,695
6896,707
6897,703
6898,737
6899,659
689,690
68,687
6900,708
6901,702
6902,669
6903,675
6904,678
6905,731
6906,820
6907,744
6908,732
6909,981
690,775
6910,662
6911,691
6912,653
6913,688
6914,728
6915,726
6916,749
6918,698
6919,715
691,676
6920,737
6921,719
6922,697
6923,678
6924,696
6925,677
6926,662
6927,707
6928,686
6929,707
692,710
6930,779
6931,850
6934,821
6935,707
6936,693
6937,781
6938,710
6939,690
693,756
6940,725
6941,715
6942,656
6943,714
6944,721
6945,645
6946,680
6947,680
6948,633
6949,659
694,709
6950,733
6951,658
6952,704
6953,672
6954,703
6955,704
6957,710
6958,750
6959,650
695,674
6960,628
6961,765
6962,803
6963,777
6964,730
6965,756
6966,711
6968,703
6969,710
696,702
6970,664
6971,703
6972,696
6973,686
6974,731
6975,673
6976,741
6977,755
6978,683
6979,652
697,772
6980,709
6981,671
6982,720
6983,703
6984,715
6985,724
6986,714
6987,663
6988,690
6989,723
6990,701
6991,840
6992,894
6993,715
6994,761
6995,744
6996,741
6997,742
6998,768
6999,660
699,668
69,696
6,725
7000,687
7001,712
7002,667
7003,696
7004,681
7005,663
7006,691
7007,785
7008,731
7009,714
700,743
7011,820
7012,666
7013,726
7014,681
7015,705
7016,792
7017,813
7018,839
7019,752
701,665
7020,720
7021,738
7022,725
7023,729
7024,680
7025,711
7026,686
7027,727
7028,686
7029,701
702,707
7030,730
7031,673
7032,702
7033,661
7034,657
7035,668
7036,705
7037,690
7038,638
7039,697
703,679
7040,675
7041,713
7042,717
7043,745
7044,721
7045,806
7047,827
7048,703
7049,751
704,657
7050,680
7051,631
7052,654
7053,731
7054,721
7055,692
7056,700
7057,652
7058,665
7059,715
705,697
7060,655
7061,718
7062,692
7063,682
7064,634
7065,688
7066,650
7067,706
7069,676
706,718
7070,717
7071,729
7072,852
7073,765
7074,714
7075,729
7076,698
7077,693
7078,725
7079,692
707,640
7080,725
7081,668
7082,761
7083,666
7084,690
7085,694
7086,755
7087,672
7088,718
7089,705
708,702
7090,692
7091,698
7092,671
7093,656
7094,722
7095,728
7097,675
7098,681
709,715
70,759
7100,742
7101,779
7102,721
7103,694
7104,722
7105,747
7106,774
7107,714
7109,702
710,760
7110,729
7111,710
7112,740
7113,760
7114,724
7115,769
7116,722
7117,769
7118,729
7119,737
711,711
7120,710
7121,694
7122,767
7123,674
7124,714
7125,765
7126,716
7127,725
7128,675
7129,716
7130,696
7131,733
7132,707
7133,732
7134,679
7135,723
7136,733
7137,668
7138,655
7139,685
713,720
7140,713
7141,721
7142,731
7143,746
7144,666
7145,659
7146,746
7147,699
7148,681
7149,677
714,677
7150,671
7151,678
7152,665
7153,671
7154,749
7155,867
7156,848
7157,708
7158,747
7159,705
715,767
7160,719
7161,696
7162,704
7163,728
7164,752
7165,759
7166,665
7167,763
7168,692
7169,759
716,763
7170,737
7171,744
7172,756
7173,788
7174,754
7175,652
7176,714
7177,747
7178,747
7179,735
717,722
7180,677
7181,727
7182,726
7183,700
7184,736
7185,708
7186,754
7187,710
7188,752
7189,771
718,701
7190,727
7191,714
7192,772
7193,784
7196,754
7197,807
7198,771
7199,741
719,787
71,749
7200,768
7201,758
7202,793
7203,711
7204,747
7205,697
7206,732
7207,871
7209,839
720,775
7210,850
7211,768
7212,735
7213,726
7214,699
7215,715
7216,731
7217,746
7218,761
7219,719
721,757
7220,742
7221,713
7222,698
7223,753
7224,745
7225,740
7226,746
7227,726
7228,748
7229,782
722,673
7230,731
7231,692
7232,694
7233,686
7234,714
7235,700
7236,745
7237,734
7238,782
7239,731
723,725
7240,766
7241,719
7242,749
7243,828
7244,805
7245,806
7246,752
7247,708
7249,659
724,707
7250,690
7251,708
7252,707
7253,732
7254,695
7255,737
7256,654
7257,672
7258,678
7259,672
725,697
7260,696
7261,721
7263,678
7264,663
7265,647
7266,732
7267,717
7268,762
7269,680
726,706
7270,693
7271,753
7272,778
7273,716
7274,700
7275,688
7276,733
7277,775
7278,738
7279,731
7280,724
7281,792
7282,806
7283,849
7284,657
7285,681
7286,726
7287,764
7288,678
7289,703
728,767
7290,768
7291,694
7292,680
7293,668
7294,700
7295,757
7296,692
7297,684
7298,780
729,765
72,743
7300,733
7301,769
7302,707
7303,712
7304,702
7305,701
7306,741
7307,741
7308,647
7309,760
730,743
7310,719
7311,838
7312,716
7313,793
7314,738
7315,765
7316,741
7317,710
7318,739
7319,732
731,793
7320,716
7321,733
7322,789
7324,798
7325,750
7327,751
7328,757
7329,776
7330,749
7331,693
7332,899
7333,656
7334,700
7335,689
7336,742
7337,773
7338,786
7339,658
733,704
7340,725
7341,708
7342,684
7343,664
7344,666
7345,725
7346,757
7347,675
7348,719
7349,689
734,691
7350,691
7351,633
7352,696
7353,763
7354,835
7355,737
7356,685
7357,694
7358,691
7359,700
735,661
7360,718
7361,693
7362,689
7363,724
7364,690
7365,700
7366,732
7367,691
7368,685
7369,678
736,759
7370,788
7371,773
7372,690
7373,669
7374,683
7375,749
7376,709
7377,686
7378,689
7379,732
737,781
7380,775
7381,744
7382,736
7383,751
7384,749
7385,702
7386,750
7388,733
7389,702
738,723
7390,702
7391,766
7392,766
7393,826
7394,707
7395,713
7396,729
7397,732
7398,749
7399,778
739,804
73,753
7400,752
7401,767
7402,799
7403,778
7404,751
7405,781
7406,813
7407,755
7408,762
7409,813
740,716
7410,771
7411,779
7412,698
7413,754
7414,742
7415,761
7416,745
7417,774
7418,777
7419,782
741,837
7420,731
7421,649
7422,722
7423,730
7424,711
7425,697
7426,764
7427,682
7428,698
7429,698
742,693
7430,728
7431,741
7432,705
7433,715
7434,682
7435,677
7436,680
7437,785
7438,666
7439,643
743,651
7440,782
7441,683
7442,715
7443,742
7444,775
7446,656
7447,749
7448,813
7449,825
744,715
7450,792
7451,719
7452,751
7453,691
7454,763
7455,749
7456,765
7457,698
7458,722
7459,757
745,716
7460,801
7461,778
7462,736
7463,707
7464,761
7465,714
7466,773
7467,721
7468,805
7469,774
746,813
7470,768
7471,783
7472,723
7473,718
7474,800
7475,778
7476,807
7477,769
7478,737
7479,717
747,771
7480,691
7481,687
7482,733
7484,679
7485,704
7486,707
7487,808
7488,800
7489,801
748,770
7490,861
7491,1040
7492,858
7493,777
7494,777
7495,851
7496,771
7497,761
7498,944
7499,730
749,757
74,730
7500,730
7501,772
7502,1243
7503,797
7504,837
7505,764
7506,888
7507,1191
7508,935
7509,892
7510,1052
7511,1161
7512,1291
7513,902
7514,1287
7515,931
7516,812
7517,927
7519,692
751,766
7520,772
7522,909
7523,809
7524,754
7525,692
7526,759
7527,790
7528,787
7529,755
752,852
7530,875
7532,903
7533,805
7534,842
7535,696
7536,761
7537,781
7538,774
7539,735
753,744
7540,826
7541,819
7542,797
7543,813
7544,731
7545,752
7546,727
7547,773
7548,693
7549,719
754,731
7550,712
7552,716
7553,792
7554,763
7555,813
7556,743
7557,791
7558,792
7559,820
755,689
7560,852
7561,833
7562,894
7563,771
7564,698
7565,687
7566,679
7567,708
7568,766
7569,695
756,762
7570,873
7571,835
7572,755
7573,859
7574,834
7576,1294
7577,1088
7578,1148
7579,909
7580,862
7581,876
7582,764
7583,723
7584,864
7585,809
7586,765
7587,758
7588,815
7589,806
758,847
7590,784
7591,869
7592,763
7593,817
7594,727
7595,735
7596,820
7597,797
7598,750
7599,732
759,841
7600,773
7601,773
7602,834
7603,793
7604,802
7605,747
7606,722
7607,735
7608,779
7609,760
760,752
7610,801
7611,753
7612,676
7614,856
7615,762
7616,772
7617,885
7618,830
7619,763
761,745
7620,704
7621,757
7622,705
7623,836
7624,709
7625,858
7626,810
7627,814
7628,898
762,766
7630,942
7631,953
7632,938
7633,746
7634,812
7635,843
7636,781
7637,735
7639,780
763,790
7640,798
7641,839
7642,911
7644,773
7646,813
7647,872
7648,828
7649,860
764,945
7650,845
7651,810
7652,790
7653,733
7654,814
7655,802
7656,820
7657,754
7658,786
7659,768
765,806
7660,754
7661,815
7662,831
7663,822
7664,716
7665,729
7666,769
7667,799
7668,840
7669,770
766,739
7670,922
7671,908
7672,1008
7675,1253
7676,903
7677,826
7678,917
7679,972
767,1173
7680,960
7681,1081
7682,1032
7683,897
7684,732
7685,738
7686,822
7687,982
7688,1059
7689,1059
768,1034
7690,894
7691,1011
7692,968
7693,956
7694,918
7695,1033
7696,977
7697,950
7698,945
7699,878
769,895
76,868
7700,886
7701,889
7702,897
7703,920
7704,895
7705,930
7707,840
7708,809
7709,834
770,902
7710,868
7711,809
7712,849
7713,888
7714,903
7715,829
7716,817
7717,866
7718,826
7719,794
771,820
7720,835
7721,846
7722,881
7723,873
7724,909
7725,914
7726,935
7727,905
7728,878
7729,841
772,886
7730,884
7731,887
7732,846
7733,892
7734,839
7735,814
7736,903
7737,836
7738,1068
773,1071
7740,916
7742,1029
7743,872
7744,816
7745,858
7746,939
7747,875
7748,823
7749,930
774,944
7750,959
7751,996
7752,910
7753,889
7754,830
7755,865
7756,896
7757,777
7759,842
775,854
7760,853
7761,920
7762,859
7763,868
7764,821
7765,832
7766,829
7767,835
7768,884
7769,811
7770,753
7771,824
7772,845
7773,799
7774,838
7775,841
7776,789
7777,811
7778,861
7779,787
777,881
7780,783
7781,849
7782,861
7784,854
7785,827
7786,867
7787,1007
7788,976
7789,808
778,808
7790,865
7791,871
7792,856
7793,837
7794,898
7795,880
7796,912
7797,857
7798,855
7799,898
779,854
77,893
7800,849
7801,878
7802,884
7803,885
7804,881
7805,891
7806,914
7807,902
7809,869
780,855
7810,855
7811,927
7812,854
7813,858
7814,909
7815,1000
7816,1029
7817,858
7818,920
7819,829
781,990
7820,949
7821,864
7822,953
7823,954
7824,955
7825,878
7826,918
7827,881
7828,910
7829,832
782,804
7830,900
7831,826
7832,941
7833,841
7834,842
7835,777
7836,829
7837,812
7838,848
7839,863
783,754
7840,791
7841,776
7842,856
7843,832
7844,846
7845,876
7846,848
7847,886
7848,903
7849,877
784,869
7850,898
7851,1062
7852,1003
7853,892
7854,830
7855,841
7856,832
7857,812
7858,779
785,809
7861,808
7862,838
7863,784
7864,728
7865,768
7866,798
7867,835
7868,826
7869,834
786,824
7870,981
7871,808
7872,906
7873,813
7874,846
7875,836
7876,864
7877,1038
7878,894
7879,883
7880,768
7881,895
7882,787
7883,826
7884,768
7885,824
7886,906
7887,852
7888,849
7889,797
788,960
7890,792
7891,812
7892,754
7893,784
7894,779
7895,749
7896,779
7897,787
7898,785
7899,816
789,897
78,931
7900,899
7901,857
7902,817
7903,797
7904,803
7905,866
7907,791
7908,733
7909,837
790,716
7910,829
7911,802
7912,784
7913,828
7914,811
7915,805
7916,951
7917,811
7918,813
7919,752
791,829
7920,857
7921,843
7922,959
7923,901
7924,931
7925,970
7926,787
7927,786
7928,761
7929,779
792,772
7930,799
7931,765
7932,735
7933,814
7934,796
7935,884
7936,809
7937,842
7938,910
7939,849
793,990
7940,879
7941,1012
7942,879
7943,751
7944,805
7945,909
7946,879
7947,1029
7948,976
7949,909
794,839
7950,823
7951,766
7952,831
7953,808
7954,870
7955,825
7956,826
7957,810
7959,860
795,824
7960,807
7961,918
7962,805
7963,813
7964,813
7965,850
7966,783
7967,804
7968,718
7969,782
796,922
7970,976
7971,994
7972,853
7973,913
7974,879
7975,849
7977,815
7978,859
7979,788
797,829
7980,804
7981,766
7982,826
7983,781
7984,879
7985,814
7986,814
7987,887
7988,871
7989,708
798,779
7990,816
7991,804
7992,788
7993,837
7994,885
7995,915
7996,1083
7997,914
7999,967
799,797
79,838
8000,819
8001,834
8002,979
8003,897
8004,820
8005,740
8006,756
8007,880
8008,858
8009,811
800,758
8010,831
8011,931
8012,840
8013,792
8014,831
8015,844
8016,849
8017,777
8018,877
8019,906
801,1015
8020,817
8021,801
8022,933
8023,898
8024,892
8025,800
8026,843
8027,781
8028,892
8029,812
802,947
8030,806
8031,775
8032,816
8033,803
8034,826
8036,777
8038,777
8039,791
803,794
8040,796
8041,775
8042,777
8043,777
8044,754
8045,772
8046,851
8047,960
8048,988
8049,912
804,870
8050,899
8051,860
8052,860
8053,917
8054,766
8055,767
8056,726
8057,861
8058,854
8059,840
805,870
8060,935
8061,853
8062,798
8063,848
8064,801
8065,885
8066,871
8067,870
8068,1012
8069,977
806,929
8070,876
8071,815
8072,914
8073,925
8075,842
8076,767
8077,865
8078,836
8079,835
807,872
8080,771
8081,789
8082,820
8083,831
8084,765
8085,785
8086,749
8087,777
8088,808
8089,830
808,758
8090,760
8091,776
8092,800
8093,928
8094,975
8095,810
8096,1064
8097,995
8098,878
8099,812
809,823
80,932
8100,868
8101,868
8102,767
8103,806
8104,789
8105,816
8106,827
8107,828
8108,785
8109,831
810,855
8110,808
8111,789
8112,755
8113,793
8114,953
8115,1003
8116,974
8117,881
8118,1034
8119,880
811,826
8120,838
8121,875
8122,858
8123,834
8124,840
8125,817
8126,893
8127,829
8128,818
8129,878
812,851
8130,899
8131,766
8132,828
8134,856
8135,826
8136,904
8137,933
8138,918
8139,906
813,766
8140,828
8142,837
8143,885
8144,803
8145,883
8146,808
8147,876
8148,861
8149,775
814,819
8150,859
8151,796
8152,790
8153,791
8154,768
8155,799
8156,747
8157,801
8158,774
8159,794
815,847
8160,837
8161,921
8162,875
8163,820
8164,805
8165,804
8166,819
8167,792
8168,778
816,717
8170,798
8171,844
8172,910
8173,768
8174,853
8175,786
8176,789
8177,869
8179,800
817,787
8180,837
8181,781
8182,774
8183,836
8184,848
8185,846
8186,940
8187,974
8188,857
8189,878
818,753
8190,862
8191,759
8192,810
8193,777
8194,803
8195,812
8196,842
8197,810
8198,878
8199,880
819,836
81,807
8200,939
8201,1072
8202,966
8203,1114
8204,912
8205,967
8206,875
8207,1201
8208,1456
8209,1241
820,1122
8210,1156
8211,1002
8212,1095
8213,1100
8214,1018
8215,1068
8216,1155
8217,1022
8218,1133
8219,1148
821,997
8220,1000
8221,982
8222,945
8223,878
8224,1024
8225,904
8226,1067
8227,948
8228,864
8229,798
822,777
8230,973
8231,785
8232,792
8233,755
8234,763
8235,727
8236,757
8237,885
8238,762
8239,815
823,834
8240,930
8241,1090
8242,1160
8243,1217
8244,930
8245,849
8246,846
8247,704
8248,696
8249,773
824,732
8250,745
8251,800
8252,840
8253,891
8254,1055
8255,1174
8256,819
8257,744
8258,791
8259,759
825,817
8260,789
8261,962
8262,1196
8263,1026
8264,1310
8265,1214
8266,1471
8267,1119
8268,1048
8269,1008
826,1100
8270,1026
8271,1004
8272,907
8273,924
8274,1163
8275,945
8276,970
8277,1142
8278,1023
8279,881
827,966
8280,983
8281,1018
8282,1091
8283,982
8284,866
8285,968
8286,1016
8287,968
8288,1044
8289,1211
828,1564
8290,1308
8291,1536
8292,1241
8294,1198
8295,1124
8296,967
8297,1016
8298,913
8299,856
829,864
82,1432
8300,1708
8301,1017
8302,905
8303,1107
8304,1111
8305,975
8306,971
8308,999
8309,1123
830,1083
8310,1301
8311,1086
8312,1067
8313,1105
8314,1097
8315,1025
8316,1002
8317,1112
8318,986
8319,1124
831,987
8320,1065
8321,935
8322,1019
8323,903
8324,902
8325,851
8326,954
8327,823
8328,787
8329,848
832,874
8330,793
8331,1008
8332,1210
8333,1164
8334,1268
8335,1092
8336,1055
8337,968
8338,937
8339,882
833,964
8340,1150
8341,1093
8342,1083
8343,1064
8344,817
8345,953
8346,888
8347,915
8348,966
834,769
8350,825
8351,875
8352,824
8353,828
8354,795
8355,852
8356,952
8357,921
8358,1039
8359,975
835,940
8360,917
8361,952
8362,1008
8363,957
8364,1324
8365,998
8366,934
8367,924
8368,919
8369,878
836,915
8370,963
8371,970
8373,910
8374,855
8375,1006
8377,1031
8378,1012
8379,1207
837,870
8380,966
8381,913
8382,1014
8383,890
8384,891
8385,882
8386,927
8387,882
8388,905
8389,898
838,888
8390,847
8391,945
8392,1028
8393,1092
8394,974
8395,934
8396,947
8397,887
8398,1061
8399,1084
839,1926
83,2316
8400,1285
8401,1372
8402,1692
8403,1416
8404,1719
8405,1714
8406,1359
8407,1532
8408,1567
8409,2043
8410,1752
8411,1162
8412,1677
8413,1192
8414,1007
8415,1546
8416,1879
8417,1322
8418,1306
8419,964
841,1079
8420,1250
8422,848
8423,904
8424,887
8425,793
8426,785
8427,886
8428,828
8429,762
842,838
8430,789
8431,784
8432,875
8433,859
8434,951
8435,743
8436,841
8437,795
8438,851
8439,898
843,1070
8440,792
8441,780
8442,825
8443,747
8444,753
8445,748
8446,784
8447,759
8448,857
8449,748
844,846
8450,762
8451,831
8452,756
8453,781
8454,798
8455,885
8456,855
8457,845
8458,824
8459,1072
845,819
8460,782
8461,814
8462,722
8463,725
8464,759
8465,795
8466,749
8467,774
8468,757
8469,718
846,761
8470,737
8471,839
8472,752
8473,731
8475,755
8476,787
8477,808
8478,776
8479,780
847,804
8480,875
8481,743
8482,791
8483,783
8484,771
8485,744
8486,761
8487,753
8488,774
8489,791
848,736
8490,710
8491,738
8492,787
8493,784
8494,769
8495,770
8496,830
8497,853
8498,720
8499,770
849,755
84,912
8500,893
8501,926
8502,902
8503,825
8504,758
8506,770
8507,784
8508,715
8509,739
850,780
8510,808
8511,775
8512,750
8513,813
8514,847
8515,746
8516,705
8517,765
8518,807
8519,777
851,749
8520,803
8521,733
8522,741
8523,768
8524,796
8525,833
8526,828
8527,907
8528,760
8529,959
852,1084
8530,971
8531,1297
8532,1412
8533,1018
8534,1434
8535,1078
8536,1348
8537,985
8538,1001
8539,1270
853,1068
8541,962
8542,1202
8543,952
8544,838
8545,773
8546,801
8547,773
8548,770
8549,831
854,815
8550,741
8551,774
8552,810
8553,714
8554,832
8555,767
8556,820
8557,745
8558,807
8559,758
855,845
8560,774
8561,767
8562,747
8563,747
8564,696
8565,724
8566,726
8567,770
8568,777
8569,708
856,853
8570,730
8571,729
8572,840
8573,846
8574,787
8575,783
8576,767
8577,797
8578,812
8579,720
857,733
8580,781
8582,765
8583,731
8584,771
8585,818
8586,767
8587,742
8588,744
8589,781
858,776
8590,693
8591,710
8592,796
8593,793
8594,908
8595,725
8596,826
8597,878
8598,849
8599,773
859,780
85,730
8600,767
8601,917
8602,738
8603,711
8604,750
8605,734
8606,742
8607,735
8608,753
8609,739
860,753
8610,728
8611,747
8612,727
8613,785
8614,730
8615,754
8616,751
8617,828
8618,735
8619,836
861,769
8620,868
8621,804
8622,796
8623,800
8624,705
8625,745
8626,822
8627,773
8628,788
8629,767
862,720
8630,745
8631,748
8632,737
8633,752
8634,727
8635,804
8636,743
8637,838
8638,745
863,785
8640,789
8641,754
8642,750
8644,793
8645,755
8646,820
8647,865
8649,865
864,821
8651,790
8652,937
8653,728
8654,772
8655,841
8656,769
8657,714
8658,713
8659,727
865,747
8660,819
8661,798
8662,722
8663,798
8664,738
8665,746
8666,742
8667,770
8668,791
8669,791
866,764
8670,748
8671,814
8672,799
8673,876
8674,800
8675,864
8676,769
8677,786
8678,753
8679,821
867,733
8680,725
8681,757
8682,765
8683,745
8684,750
8685,752
8686,743
8687,778
8688,779
8689,755
868,774
8690,686
8691,731
8692,791
8693,748
8694,763
8695,805
8696,916
8697,814
8698,792
8699,720
869,741
86,800
8700,846
8701,733
8702,758
8703,744
8704,781
8705,712
8706,776
8707,795
8708,759
8709,729
870,819
8710,731
8711,775
8712,742
8713,794
8714,834
8715,783
8716,776
8717,757
8718,750
8719,864
871,852
8720,816
8722,782
8723,784
8724,784
8725,783
8726,754
8727,842
8728,758
8729,766
872,834
8730,829
8731,772
8732,779
8733,846
8735,771
8736,919
8737,1043
8738,818
8739,776
873,828
8740,781
8741,783
8742,746
8743,776
8744,753
8745,859
8746,779
8747,802
8748,828
8749,793
874,769
8750,740
8751,787
8752,773
8753,721
8754,716
8755,745
8756,737
8757,738
8758,847
8759,810
875,728
8760,741
8761,751
8762,805
8764,792
8765,706
8766,766
8767,795
8768,831
876,865
8770,875
8771,776
8773,789
8774,738
8775,938
8776,752
8777,776
8778,764
8779,849
877,759
8780,721
8781,707
8782,749
8783,721
8784,746
8785,756
8786,788
8787,687
8788,727
8789,733
878,766
8790,814
8791,824
8792,771
8793,755
8794,733
8795,797
8796,774
8797,847
8798,905
8799,984
879,1022
87,794
8800,910
8801,853
8802,783
8803,791
8804,879
8805,887
8806,799
8807,771
8808,772
8809,756
880,836
8810,789
8811,773
8812,845
8813,774
8815,787
8816,838
8817,823
8818,788
8819,819
8820,786
8821,814
8822,857
8823,821
8824,846
8825,852
8826,839
8827,794
8828,833
8829,744
882,848
8830,873
8831,727
8832,799
8833,792
8835,832
8836,756
8837,829
8838,818
8839,957
883,1222
8840,1209
8841,1094
8842,1174
8843,962
8844,840
8845,744
8846,827
8847,810
8848,812
8849,872
884,862
8850,976
8851,1162
8852,1114
8853,1138
8854,789
8855,701
8856,746
8857,658
8859,626
885,663
8860,753
8861,670
8862,701
8863,663
8864,707
8865,723
8866,846
8867,725
8868,693
886,742
8870,727
8871,718
8872,676
8873,744
8874,696
8875,719
8876,950
8877,1069
8878,790
8879,817
887,765
8880,723
8881,727
8882,663
8883,700
8884,819
8885,757
8886,780
8887,670
8888,662
8889,720
888,742
8890,663
8891,724
8892,773
8893,715
8894,723
8895,694
8896,725
8897,683
8898,666
8899,725
889,781
88,964
8900,1134
8901,846
8902,777
8903,772
8904,746
8905,770
8906,848
